name,place,lon,lat,elevation_m,at_risk
Monte de los Frailes,locality,-16.4426138,28.3552674,1016.0,False
Chese,locality,-16.4326003,28.3886405,1438.0,False
La Cangrejera,hamlet,-17.7613829,28.5801183,19.0,False
El Pozo,hamlet,-17.7579976,28.5850303,6.0,False
El Portillo del Rastrojo,locality,-16.7850262,28.2542256,1045.0,False
Esquina de los Cardones,locality,-16.5252242,28.1862801,835.0,False
Guanchifira,locality,-16.7706407,28.2409999,1089.0,False
La Gotera,isolated_dwelling,-16.662517,28.3636053,684.0,False
La Puente,isolated_dwelling,-16.5222815,28.1871634,827.0,False
La Tapia,locality,-16.4149029,28.3631384,714.0,False
Majada de las Jiménez,locality,-16.7883327,28.2670378,1130.0,False
Tamuja,locality,-16.7454557,28.2294166,1263.0,False
El Carretón,hamlet,-16.3827635,28.3299542,117.0,False
La Montañeta,suburb,-16.5615111,28.3887512,297.0,False
La Zamora,hamlet,-16.5672322,28.3862003,314.0,False
Medio Camino,hamlet,-16.383231,28.3325663,117.0,False
San Benito,neighbourhood,-16.5804129,28.3836043,324.0,False
La Manzanilla,suburb,-16.3193644,28.4951677,554.0,False
San Benito,suburb,-16.325747,28.4904459,571.0,False
San Roque,suburb,-16.3101728,28.4875254,600.0,False
Vueltas Blancas,hamlet,-16.2981966,28.5225371,715.0,False
El Portezuelo Bajo,hamlet,-16.3583388,28.4962516,512.0,False
Garimba,hamlet,-16.389303,28.5028205,546.0,False
Padilla Alta,hamlet,-16.3705944,28.5013884,583.0,False
Padilla Baja,hamlet,-16.3606692,28.503203,405.0,False
Lomo las Rías,hamlet,-16.3593397,28.5246021,278.0,False
Milán,hamlet,-16.3617429,28.5415638,122.0,False
Tejinetilla,hamlet,-16.3566377,28.5366775,202.0,False
Cocó,locality,-16.3365654,28.5124718,556.0,False
El Infierno,hamlet,-16.351045,28.509316,409.0,False
Las Peñuelas,hamlet,-16.3302494,28.5152703,511.0,False
Molina,hamlet,-16.3691428,28.5082401,388.0,False
Nombre de Dios,hamlet,-16.3626051,28.4969204,542.0,False
Rodeo de la Paja,locality,-16.359963,28.4793614,663.0,False
San Gonzalo,hamlet,-16.3590025,28.5156202,339.0,False
San Luis,hamlet,-16.3532047,28.5204743,331.0,False
Cuesta de San Bernabé,hamlet,-16.3142777,28.5147399,537.0,False
El Cercado,locality,-16.3134579,28.5134781,556.0,False
El Palomar,hamlet,-16.3210307,28.5159515,517.0,False
Faría,hamlet,-16.3125013,28.517038,574.0,False
La Gorgolana,hamlet,-16.3098057,28.5128309,600.0,False
Las Hortigas,locality,-16.3086958,28.5225787,649.0,False
Los Barriales,hamlet,-16.3225612,28.5206618,505.0,False
Los Collazos,hamlet,-16.3116169,28.5230999,630.0,False
Piñera,locality,-16.3120521,28.5195158,599.0,False
El Nieto,locality,-16.3167146,28.530414,795.0,False
Barranquillo del Vino,hamlet,-15.7018025,28.1633335,26.0,False
Las Abiertas,hamlet,-16.386447,28.4617882,853.0,False
Las Higueras,hamlet,-16.4122663,28.4715427,628.0,False
Hornillo Alto,hamlet,-16.3782491,28.4930517,610.0,False
Hornillo Bajo,hamlet,-16.3831273,28.4952582,585.0,False
Huerta Bicho,hamlet,-16.3891842,28.4583089,895.0,False
La Cuesta,hamlet,-16.394996,28.4749008,664.0,False
Melchor Álvarez,hamlet,-16.3905546,28.4767313,665.0,False
Álvaro Báez,hamlet,-16.3878921,28.4778986,675.0,False
La Carrera,suburb,-16.5809203,28.3902764,232.0,False
El Espigón,hamlet,-16.4379904,28.4617746,539.0,False
El Garabato,hamlet,-16.4392724,28.463398,475.0,False
El Hayal,hamlet,-16.4350012,28.4612328,585.0,False
El Pastel,hamlet,-16.411257,28.4624972,771.0,False
El Pino,hamlet,-16.4216231,28.4564959,798.0,False
Horno de la Teja,hamlet,-16.4463463,28.4586754,428.0,False
Hoya de la Viuda,hamlet,-16.4205621,28.458643,779.0,False
Juan Alonso,locality,-16.4225582,28.4697541,580.0,False
Las Marreras,locality,-16.4325097,28.4446469,790.0,False
Las Morrillas,locality,-16.4293407,28.4440851,856.0,False
Las Riquelas,locality,-16.4436857,28.4569903,503.0,False
Las Rosas,hamlet,-16.4275752,28.4422733,885.0,False
Las Rosas,locality,-16.4132314,28.4536538,898.0,False
Lomo Piedra,hamlet,-16.4201715,28.4621733,744.0,False
Los Corraletes,hamlet,-16.4166341,28.46141,782.0,False
Los Nateros,locality,-16.4430777,28.4432898,640.0,False
Risco Blanco,hamlet,-16.4230067,28.4555118,796.0,False
San José,neighbourhood,-16.4412803,28.4620856,453.0,False
Tabares,locality,-16.4136209,28.4524202,897.0,False
Valle Forestal,hamlet,-16.4322392,28.4632425,527.0,False
Cruz del Camino,hamlet,-16.7212693,28.3485704,754.0,False
La Azadilla,hamlet,-16.5884586,28.3767642,426.0,False
Los Chavocos,isolated_dwelling,-16.6098887,28.3740655,795.0,False
Llanos de Ana López,locality,-15.5767521,27.9880115,1582.0,False
Llanos de la Pez,neighbourhood,-15.5849665,27.9665465,1681.0,False
Mantible,locality,-16.6387924,28.0900254,590.0,False
Yaco,hamlet,-16.5687217,28.0930896,379.0,False
Chacona,hamlet,-16.4160466,28.325834,382.0,False
El Melozar,locality,-16.4185507,28.3295041,429.0,False
El Taro,locality,-16.3859072,28.3244996,127.0,False
Fregenal,locality,-16.4065475,28.3062286,210.0,False
Fátima,hamlet,-16.4122,28.325705,352.0,False
Las Cañadas,locality,-16.3855613,28.3224299,128.0,False
Las Cruces,locality,-16.3956049,28.3244027,199.0,False
Los Pasitos,locality,-16.4187868,28.3218272,399.0,False
San Francisco Javier,hamlet,-16.4002329,28.3310473,235.0,False
Tonaso,locality,-16.4021658,28.3187315,234.0,False
Topo Negro,hamlet,-16.4016436,28.3266198,259.0,False
Sobre la Fuente,isolated_dwelling,-16.5779603,28.1311328,714.0,False
El Zacatín,hamlet,-16.4888761,28.4127306,569.0,False
Las Turcas,locality,-16.4910636,28.4094089,629.0,False
Lomo Hilos,hamlet,-16.4852722,28.4210751,363.0,False
Los Barriales,locality,-16.486832,28.4088841,701.0,False
Cazadores,locality,-16.4826758,28.246687,1155.0,False
El Calvario,hamlet,-16.4591618,28.2361901,703.0,False
El Madroño,locality,-16.4781646,28.2450362,1062.0,False
El Portugués,locality,-16.4441777,28.2220692,344.0,False
Fuente Nueva,hamlet,-16.4726243,28.2361134,869.0,False
Hoya Grande,locality,-16.4660106,28.2464658,891.0,False
La Cuesta,locality,-16.4659342,28.2502145,930.0,False
La Mosca,locality,-16.4452568,28.249997,622.0,False
Los Apartaderos,locality,-16.4457216,28.2471475,632.0,False
Casas Blancas,isolated_dwelling,-16.1408263,28.5770303,163.0,False
Corral de Icorbo,locality,-16.1427249,28.5667756,522.0,False
Cruz del Draguillo,locality,-16.1684532,28.5712136,663.0,False
El Bucio,locality,-16.5499838,28.3576669,945.0,False
El Orégano,hamlet,-16.555339,28.3567759,917.0,False
La Zapatera,hamlet,-16.5495053,28.3663163,757.0,False
Las Casas Viejas,hamlet,-16.6748655,28.0795533,314.0,False
Bebedero Alto,hamlet,-16.5049565,28.3719311,859.0,False
Casa Nieves,hamlet,-16.5572587,28.382288,374.0,False
Cruz del Dornajito,locality,-16.5304611,28.3593566,1013.0,False
El Calvario,hamlet,-16.5479245,28.3787275,430.0,False
El Majuelo,hamlet,-16.546994,28.3859784,323.0,False
El Mayorazgo,suburb,-16.5282854,28.394413,280.0,False
El Monturrio,suburb,-16.5295069,28.3858711,369.0,False
El Moñigal,hamlet,-16.5547969,28.3797632,428.0,False
El Ratiño,hamlet,-16.5391972,28.3788157,430.0,False
La Arbeja,hamlet,-16.5534323,28.3839094,352.0,False
La Habanera,hamlet,-16.5379246,28.3742013,528.0,False
La Marzagana,hamlet,-16.5604664,28.3782761,433.0,False
La Puente,hamlet,-16.5618795,28.3813153,392.0,False
La Quinta,hamlet,-16.5348969,28.3783596,444.0,False
La Vizcaina,hamlet,-16.5341896,28.3932355,268.0,False
Tafuriaste,locality,-16.5390078,28.3865566,312.0,False
Urbanización Jardín del Atlántico,hamlet,-16.4596404,28.1311776,57.0,False
El Bailadero,locality,-17.2083988,28.1235008,1004.0,False
Reventón Oscuro,locality,-17.2153376,28.1216112,1097.0,False
La Calera,village,-17.3345342,28.0962304,80.0,False
Pino Charanga,locality,-16.7222476,28.3263731,1223.0,False
Risco del Acebiño,locality,-16.7398658,28.3324396,1102.0,False
Corral de Gamorra,locality,-16.485604,28.3950502,1150.0,False
Los Panascos,hamlet,-16.3643925,28.4237646,850.0,False
Los Toscales,hamlet,-16.3463425,28.4257704,592.0,False
Revés de la Cueva,locality,-16.4862164,28.3941108,1143.0,False
Altamira,hamlet,-16.5758433,28.0982489,472.0,False
Los Llanos,hamlet,-16.5778649,28.1035588,512.0,False
La Mareta,village,-16.5750957,28.032947,10.0,False
Vista Gorda,hamlet,-16.5737582,28.0966734,440.0,False
La Asomada Alta,neighbourhood,-16.6237191,28.0991822,626.0,False
La Asomada Baja,neighbourhood,-16.6229821,28.0950175,578.0,False
Cañada Blanca,locality,-16.6266463,28.2252971,2150.0,False
Merese,hamlet,-18.0204681,27.7526867,279.0,False
San Juanito,hamlet,-17.1935544,28.0353155,129.0,False
Taco,hamlet,-17.2113184,28.0571414,162.0,False
La Vega,suburb,-13.5562998,28.9636349,18.0,False
Valterra,suburb,-13.5453157,28.9657255,20.0,False
Argana Baja,suburb,-13.5684061,28.9727033,45.0,False
Parque Maneje,suburb,-13.5532739,28.9750759,43.0,False
Altavista,suburb,-13.5484032,28.9730288,37.0,False
Los Alonsos,suburb,-13.5450597,28.9696988,25.0,False
Tenorio,suburb,-13.5408965,28.9744088,35.0,False
Puerto de Naos,suburb,-13.5369948,28.9708165,21.0,False
Punta Grande,suburb,-13.5211588,28.9768682,17.0,False
La Florida,hamlet,-16.6690721,28.0858385,387.0,False
Morro de los Gatos,hamlet,-16.6775774,28.0767085,310.0,False
Cortelanado,hamlet,-16.7090303,28.3476938,644.0,False
Las Lajas,neighbourhood,-16.7094068,28.3589155,420.0,False
El Farrobo,hamlet,-16.6553813,28.3687833,582.0,False
El Mazapé,hamlet,-16.6166292,28.386305,502.0,False
El Terrero,hamlet,-16.6103114,28.3820306,617.0,False
La Alzadilla,hamlet,-16.5957017,28.3763913,523.0,False
La Gallinera,hamlet,-16.6134291,28.3864665,492.0,False
Lomo Márquez,hamlet,-16.6111637,28.3820701,609.0,False
Lomo de los Ajos,hamlet,-16.606552,28.3814807,617.0,False
Langrero,hamlet,-17.1321823,28.1033017,55.0,False
El Pampillo,locality,-17.9117497,28.6108949,246.0,False
Piletas,hamlet,-15.6786377,28.0943507,334.0,False
La Crucita,locality,-16.4481932,28.4200792,897.0,False
Arrecife,town,-13.5499014,28.9639681,11.0,False
Maneje,suburb,-13.5554745,28.977555,49.0,False
Los Espinales,hamlet,-15.416479,27.8782748,55.0,False
El Sitio de Abajo,hamlet,-15.5412984,27.8816794,498.0,False
El Sitio de Arriba,hamlet,-15.5538299,27.8894819,604.0,False
La Corte,hamlet,-14.0114617,28.4106198,235.0,False
La Centinela,locality,-16.7278209,28.1101705,261.0,False
Morros de Ávila,locality,-15.4225757,27.9079843,259.0,False
Los Letreros,isolated_dwelling,-15.4779822,27.8719347,188.0,False
El Almácigo,hamlet,-14.0064587,28.4767163,198.0,False
Las Toscas,locality,-16.6856895,28.0615409,154.0,False
Llano Azul,locality,-16.6911467,28.0637513,163.0,False
Lomo la Fuente,locality,-16.6796424,28.0591911,272.0,False
Islote de las Cruces,islet,-13.5368668,28.9647477,4.0,False
Caldera de Lorenzo,locality,-16.3464783,28.4179232,531.0,False
La Asomadita,isolated_dwelling,-16.349235,28.408915,442.0,False
La Jiménez,hamlet,-16.3774622,28.3858814,344.0,False
Llano de las Brujas,locality,-15.4982425,28.1264581,178.0,False
Camino de la Cruz Alto,neighbourhood,-15.5191833,28.1241499,312.0,False
Vega de Río Palmas,hamlet,-14.0816398,28.3945811,266.0,False
Tanque Alto,hamlet,-16.7803142,28.3570765,604.0,False
Tanque Bajo,hamlet,-16.7727708,28.3638403,436.0,False
Los Toscanes,hamlet,-15.4738885,28.0336776,506.0,False
El Agujero,hamlet,-15.6617215,28.1603806,14.0,False
Llanos de Botija,locality,-15.6950689,28.1381933,80.0,False
Montaña de las Tierras,hamlet,-15.5118166,27.9367545,984.0,False
Anzofé y el Salón,hamlet,-15.6421104,28.130538,203.0,False
Barranco Hondo de Abajo,hamlet,-15.6516022,28.0432127,1019.0,False
Barranco Hondo de Arriba,hamlet,-15.6344656,28.0308414,1248.0,False
El Arco,hamlet,-15.4810898,28.0315866,544.0,False
El Jablito,hamlet,-13.8265805,28.6087445,5.0,False
Rosa del Alto,locality,-13.8636025,28.5809417,110.0,False
El Bebedero,locality,-16.7283169,28.3614938,517.0,False
Los Castaños,locality,-16.7283311,28.363036,465.0,False
Cabeza del Negro,locality,-16.7015957,28.3822923,150.0,False
El Cardonal,locality,-16.6985599,28.3823184,167.0,False
Degollada de Pedro Ponce,locality,-14.211594,28.2074201,132.0,False
Matas Blancas,isolated_dwelling,-14.1958038,28.174614,7.0,False
Montañas de Pedro Ponce,locality,-14.2083271,28.2060476,137.0,False
Toto,hamlet,-14.0868278,28.3585664,265.0,False
Buenavista,locality,-15.477768,28.0582231,401.0,False
Molino de los Naranjos,locality,-15.4794744,28.0532154,344.0,False
Siete Puertas,hamlet,-15.4783776,28.0608157,359.0,False
Cueva del Luchón,locality,-17.2087172,28.0726412,745.0,False
El Rodillon,locality,-17.2103282,28.0711937,614.0,False
Llano de los Marcelos,hamlet,-15.5732948,28.1263474,359.0,False
Cercado Grande,isolated_dwelling,-17.7593518,28.7885782,132.0,False
El Saladillo,isolated_dwelling,-13.938008,28.3248384,69.0,False
Alto del Cuevón,locality,-15.7527897,27.8661363,593.0,False
Degollada de Hogarzal,locality,-15.7507905,27.8681914,588.0,False
Degollada de Posteragua,locality,-15.7681463,27.8539882,419.0,False
Degollada de la Barrilla,locality,-15.7733652,27.8512975,350.0,False
Degollada del Paso del Mojón,locality,-15.7616469,27.8569341,473.0,False
El Corral,locality,-15.7720767,27.8507855,388.0,False
Las Montañetillas,locality,-15.7842666,27.8452282,243.0,False
Lomo de la Cisterna,locality,-15.7592363,27.8590551,524.0,False
Lomo de la Escuela,locality,-15.7822227,27.8466896,254.0,False
Paso del Pino,locality,-15.7479501,27.8694652,636.0,False
Caserones de Abajo,isolated_dwelling,-15.5583585,27.8575332,453.0,False
Caserones de Arriba,isolated_dwelling,-15.5591192,27.8630887,551.0,False
La Barandilla,hamlet,-15.5669525,27.855994,367.0,False
Las Rosas,locality,-15.5591661,27.865871,605.0,False
Barrio de las Crucitas,hamlet,-15.6652701,27.7768262,46.0,False
El Cabildo,locality,-15.4834086,28.0490878,353.0,False
La Montañeta,hamlet,-15.4871721,28.035865,539.0,False
Llanos de María Ribera,hamlet,-15.4842979,28.0540781,467.0,False
Los Laureles,neighbourhood,-15.4836707,28.0461771,395.0,False
El Tejar,hamlet,-15.4954439,28.0459612,428.0,False
Las Meleguinas,hamlet,-15.5008989,28.0421543,447.0,False
Malpaís,neighbourhood,-16.4866321,28.4326402,212.0,False
El Valle,hamlet,-15.5364067,27.914109,747.0,False
Andén Colorado,locality,-15.5020743,27.8747199,402.0,False
Morro de Malpaso,locality,-15.4966045,27.8727711,313.0,False
San José,locality,-16.4163598,28.4926224,374.0,False
Casas de Taginastal,hamlet,-15.6093754,27.8774312,489.0,False
Las Tederas,locality,-15.6159072,27.8879346,564.0,False
El Portillo,hamlet,-15.5735415,28.0035584,1225.0,False
San Francisco,hamlet,-15.5731399,28.0065693,1182.0,False
El Hornillo,hamlet,-15.5549827,28.0086328,1062.0,False
Corvo,hamlet,-15.5935442,28.0686994,906.0,False
Casas de las Traviesas,hamlet,-17.9552076,28.6915398,499.0,False
Los Gomeros,hamlet,-17.9514844,28.6935776,570.0,False
La Cerca,locality,-15.4035568,28.0285936,29.0,False
Llano de las Brujas,locality,-15.3984306,28.0269426,43.0,False
El Portichuelo,locality,-15.4184661,28.0103526,113.0,False
Las Pitas,hamlet,-15.5499343,28.0240093,930.0,False
Hoya de Niebla,locality,-15.4334843,28.0183871,271.0,False
Acequia de Tafira,locality,-15.5217367,28.018419,709.0,False
Vista Alegre,hamlet,-15.5246913,28.0167339,779.0,False
Vuelta del Molino,locality,-15.5227927,28.0175583,739.0,False
Casas de Pino Gordo,hamlet,-15.7470432,27.9769672,353.0,False
La Cuesta,hamlet,-16.8453198,28.3632351,182.0,False
Simancas,hamlet,-17.2367656,28.1880923,407.0,False
El Palmar,locality,-17.1611488,28.1649594,227.0,False
Acusa Seca,hamlet,-15.6796141,28.0063648,841.0,False
Puerto de la Peña,suburb,-14.1537437,28.3952746,50.0,False
San Cristóbal,suburb,-15.4148878,28.0768529,14.0,False
Santa Margarita,neighbourhood,-15.4309174,28.0373859,167.0,False
Casas de Cuevas Blancas,locality,-17.1311402,28.1443096,529.0,False
Lomo de Pedro Afonso,hamlet,-15.644573,27.8517576,783.0,False
Cercado Grande,suburb,-15.4245913,27.9316446,221.0,False
Casas Blancas,hamlet,-15.5247396,27.9893508,844.0,False
Vista de Fuera,locality,-16.7597851,28.3328846,1054.0,False
Las Juncias,hamlet,-16.8071297,28.3433859,712.0,False
El Jaral,locality,-17.9346185,28.831886,450.0,False
La Lomada,hamlet,-17.7508204,28.7467646,441.0,False
Llano del Jable,locality,-17.8463375,28.6239291,1228.0,False
Cubaba,hamlet,-17.3095545,28.1791812,313.0,False
Santa Flora,neighbourhood,-15.5298991,28.1014914,334.0,False
Visvique,neighbourhood,-15.526013,28.1075521,264.0,False
Hoya de los Bravo,hamlet,-15.5121163,28.0299013,589.0,False
El Faro,hamlet,-15.5377596,28.0460722,820.0,False
Lomo del Corcobado,hamlet,-15.5025526,28.0539248,611.0,False
El Acebuchal,hamlet,-15.5165207,28.0576063,536.0,False
El Zardo,suburb,-15.4645759,28.0734498,325.0,False
La Milagrosa,hamlet,-15.5045956,28.0589607,591.0,False
La Palma,hamlet,-15.475114,28.0605517,351.0,False
Masapez,hamlet,-15.5097896,28.059283,482.0,False
Pinar de Ojeda,hamlet,-15.5189701,28.0475112,673.0,False
Hoya Navarra,hamlet,-15.5502793,27.9987701,1039.0,False
Los Roquetes,hamlet,-15.54712,27.9945263,1087.0,False
Viñátigo,hamlet,-15.5500242,27.9959517,1074.0,False
El Pie de la Cuesta,neighbourhood,-15.4453528,27.8941102,163.0,False
El Lomito,hamlet,-15.5423239,28.0230106,761.0,False
Sagrado Corazón,hamlet,-15.5497996,28.0387446,780.0,False
García Ruiz,hamlet,-15.4661344,28.0151781,378.0,False
Valle de Casares,hamlet,-15.4689062,28.0110833,369.0,False
Barrio del Carmen,hamlet,-16.4174917,28.3355909,440.0,False
Playa de Lima,hamlet,-16.3667717,28.339281,9.0,False
Salinas del Matorral,hamlet,-15.4429839,27.8002193,6.0,False
Puerto,suburb,-15.4318172,28.1416942,20.0,False
La Isleta,suburb,-15.427168,28.1523295,33.0,False
La Gorita,locality,-16.5403943,28.3366753,1382.0,False
Los Corchos,isolated_dwelling,-17.9983737,27.7534899,441.0,False
El Mudo,hamlet,-17.920219,28.844821,278.0,False
Montesol,suburb,-15.5011236,28.1014763,308.0,False
Los Alisios,suburb,-15.495252,28.1034945,260.0,False
Valle del Granadillo,locality,-14.094249,28.384671,247.0,False
Barriada del Rosario,neighbourhood,-13.8633728,28.4994508,41.0,False
Garganta del Diablo,locality,-13.8802926,28.5384545,142.0,False
Tamariche,hamlet,-13.9382469,28.5410056,374.0,False
Rincón de la Hija,locality,-13.9803677,28.5312311,217.0,False
Santo Lirio,locality,-13.9810314,28.5617225,196.0,False
Tablero de la Avutarda,locality,-13.9915455,28.5364427,165.0,False
Casas del Valluelo,isolated_dwelling,-14.2883738,28.1219691,127.0,False
El Rayón,locality,-14.2777863,28.127336,72.0,False
La Solana,isolated_dwelling,-14.3749191,28.0670276,84.0,False
Piedras Negras,locality,-14.223185,28.206586,85.0,False
Tablero de Peñas Blancas,locality,-14.3879644,28.0596438,53.0,False
Tablero del Morro,locality,-14.3740732,28.0563222,39.0,False
Belgara Alta,hamlet,-18.007949,27.755314,263.0,False
Belgara Baja,hamlet,-18.0086659,27.7578232,220.0,False
El Lunchón,hamlet,-17.9986606,27.7557451,338.0,False
Las Toscas,hamlet,-18.0169784,27.7493329,336.0,False
Los Jarales,hamlet,-17.9747073,27.8053063,680.0,False
Casas del Monte,hamlet,-17.9578612,27.81021,677.0,False
Casas de Tifaracás,hamlet,-15.7294768,28.0070041,576.0,False
Majada Alta,isolated_dwelling,-15.6791905,27.9142648,932.0,False
Llano de Las Brujas,locality,-15.7244835,27.9441904,1271.0,False
Llanos del Viso,locality,-15.758763,27.9595478,935.0,False
Los Picachos,locality,-15.7330976,27.9234787,822.0,False
Alto de las Tederas,locality,-15.7350643,27.9266413,989.0,False
Casas de la Inagua,isolated_dwelling,-15.7434823,27.9569772,871.0,False
Casilla los Peñones,locality,-15.7543661,27.9692557,769.0,False
Andén de Tasarte,locality,-15.7500714,27.941496,1179.0,False
Cortijo de Samsó,locality,-15.6855468,28.0653531,1067.0,False
Fuente del Cuervo,locality,-15.6863048,28.0732619,879.0,False
Llano de Berbique,locality,-15.6842229,28.0764795,642.0,False
Las Longueras,locality,-15.6832831,28.089956,145.0,False
Fuente Canaria,locality,-15.6998039,27.9217549,894.0,False
El Mundillo,hamlet,-15.5367605,27.9170017,764.0,False
La Marquesa,locality,-15.7247673,28.0312385,550.0,False
La Solana de Fregenal,locality,-15.4763654,27.9814603,546.0,False
Los Arenales,hamlet,-15.4692808,27.9804697,439.0,False
El Jacón,locality,-15.4779513,27.9650093,717.0,False
Los Guinderos,locality,-15.5021138,27.963371,914.0,False
Cueva Blanca,hamlet,-15.5235812,27.9564051,1336.0,False
Las Colmenas,locality,-15.5210622,27.9445236,1221.0,False
Mesa de Morales,locality,-15.49948,27.9310336,1146.0,False
San Juan,suburb,-15.4207455,28.0954791,111.0,False
Los Quemados,isolated_dwelling,-16.8266236,28.2873812,916.0,False
El Laurelillo,locality,-15.7566656,27.9609717,985.0,False
Las Pocetas,hamlet,-13.9954388,28.404369,199.0,False
Costa de Antigua,suburb,-13.8570265,28.4128487,48.0,False
El Sao,hamlet,-15.6604256,27.8315142,144.0,False
Tafira Baja,suburb,-15.4500369,28.0705521,328.0,False
Casas del Tablero,hamlet,-15.5784859,28.0705616,729.0,False
Los Bucios,hamlet,-15.5383055,27.9528665,1495.0,False
Casas de Chamoriscán,isolated_dwelling,-15.6327273,27.8583143,664.0,False
Cuevas del Corcho,hamlet,-15.5882044,28.0239497,1339.0,False
Caldera de los Pinos de Gáldar,locality,-15.6167482,28.0408935,1389.0,False
Ojero,hamlet,-15.5546583,28.0448549,793.0,False
Las Longueras,hamlet,-15.5494507,28.0072371,1002.0,False
Los Llanos,neighbourhood,-15.5538153,28.06002,661.0,False
El Peñón,hamlet,-15.5909295,28.0129331,1617.0,False
Casas de las Hoyas,hamlet,-15.6737754,28.0392637,965.0,False
El Rincón,neighbourhood,-15.5496643,28.0668715,712.0,False
Cuesta Falcón,locality,-15.5479383,28.0485467,713.0,False
Casas de Ayagaures Alto,hamlet,-15.6018751,27.8601881,398.0,False
Cruz de la Umbría,locality,-15.60186,27.8959549,756.0,False
Montequemado,neighbourhood,-15.4359783,28.0353377,167.0,False
Llanito Perera,locality,-16.6939721,28.3604988,515.0,False
Lomo el Picacho,locality,-16.5219058,28.226119,1660.0,False
San Juan,neighbourhood,-15.6156465,28.1311145,371.0,False
El Aserradero,locality,-16.7112699,28.1486008,1093.0,False
El Trigo,locality,-16.7172574,28.1693058,1193.0,False
Los Picos,isolated_dwelling,-16.7256853,28.1452087,921.0,False
Honduras,locality,-17.9453113,27.7705727,951.0,False
Cueva del Polvo,neighbourhood,-16.8339949,28.226074,77.0,False
La Cruz,isolated_dwelling,-16.7401087,28.1730346,867.0,False
Las Barreras,isolated_dwelling,-16.7475364,28.174784,776.0,False
Las Cuevas,isolated_dwelling,-16.7414622,28.1734287,856.0,False
Los Pajales,hamlet,-16.7452275,28.1739852,811.0,False
Los Palos,hamlet,-16.7439793,28.1747924,841.0,False
Maspalomas,hamlet,-15.5970832,27.7527731,20.0,False
Casas Altas,hamlet,-16.8017001,28.3072044,1012.0,False
Las Hoyas,hamlet,-16.8038259,28.3086593,992.0,False
Gitagana,isolated_dwelling,-15.580376,27.8324829,253.0,False
Barranco de la Arena,locality,-16.6252711,28.3366752,1291.0,False
Sanatorio de Abona,locality,-16.4353213,28.1458508,13.0,False
La Mesita,locality,-15.6657472,27.9540014,1167.0,False
La Zarcilla,locality,-15.5631452,27.9908246,1274.0,False
Las Montañetas,locality,-15.540207,28.0031979,954.0,False
El Moralito,locality,-17.1729808,28.1660202,173.0,False
La Hoya,hamlet,-15.6078437,28.0342345,1464.0,False
Cuevas de Pajonales,isolated_dwelling,-15.6643232,27.9493405,1115.0,False
Llano del Marrubio,locality,-15.5478119,27.9568388,1721.0,False
Pargana,locality,-15.6032571,27.9420899,1585.0,False
Cortijo de Pajonales,locality,-15.6717582,27.9491981,1173.0,False
Llano del Corral,locality,-15.6416753,27.9166332,971.0,False
Casas del Granjero,hamlet,-15.6230326,27.9177464,955.0,False
Casa del Pino,isolated_dwelling,-15.6906757,27.9092911,815.0,False
Cortijo del Pino,locality,-15.6904519,27.9072608,869.0,False
Mesa de Soria,locality,-15.6539199,27.9103415,903.0,False
Los Llanitos,locality,-15.7150785,28.0418193,467.0,False
Los Vicentes,isolated_dwelling,-15.5951101,27.8591187,461.0,False
Ermita de Santiago,locality,-15.6234268,27.9291537,1209.0,False
El Cardón,hamlet,-15.4927716,27.8710487,327.0,False
Mesa de las Vacas,locality,-15.54392,27.9461727,1633.0,False
Vicentillos,locality,-15.5874084,27.8569456,508.0,False
Mácher,hamlet,-13.683913,28.948368,170.0,False
Urbanización Palmasol II,hamlet,-17.7786131,28.6542805,265.0,False
La Florida,hamlet,-14.0675321,28.3039352,192.0,False
Aguas Verdes,locality,-14.0948435,28.4848231,9.0,False
Cañada Blanca,locality,-16.658826,28.0264686,48.0,False
Finca La Estrella,hamlet,-16.6732561,28.017376,28.0,False
Cañada Blanca,locality,-16.6556426,28.0432209,110.0,False
Guaza del Medio,locality,-16.6782211,28.0430499,78.0,False
Parque de la Reina,suburb,-16.6593054,28.0496644,155.0,False
Las Casas,hamlet,-16.6837392,28.1044733,697.0,False
El Saltadero,locality,-16.6130187,28.0297294,47.0,False
Urbanización El Guincho,village,-16.6101823,28.024352,22.0,False
Oroteanda,locality,-16.6341439,28.0526208,160.0,False
El Cabuquero,locality,-16.6367224,28.0688574,243.0,False
Lomo de La Hoya,locality,-16.6306092,28.0807833,437.0,False
La Tafetana,locality,-16.6269249,28.120026,973.0,False
Altavista,locality,-16.6736605,28.1122751,903.0,False
La Longuera,locality,-16.6648614,28.1231341,1077.0,False
Los Colorados,locality,-16.6559569,28.1195854,1081.0,False
Lomo Topo Negro,locality,-16.6288801,28.1701668,1698.0,False
Los Llanitos,locality,-16.616228,28.1704852,1695.0,False
Risco Atravesado,locality,-16.6452639,28.1811394,1923.0,False
Llano Rastro,locality,-16.581695,28.0387315,45.0,False
Punta Roja,locality,-16.5490664,28.025346,1.0,True
Hoyos Blancos,locality,-16.5372998,28.0703587,117.0,False
La Barca,locality,-16.5376548,28.060599,56.0,False
Llano de Las Tabaibas,locality,-16.5023523,28.0785463,10.0,False
Lomo El Camello,locality,-16.5039365,28.0920586,69.0,False
Llano Blanco,locality,-16.5126463,28.1137517,204.0,False
Llano del Barco,locality,-16.5073423,28.1162138,200.0,False
El Saltadero,locality,-16.559599,28.0614921,119.0,False
